posterId,wordId
1031,113
1033,1
1033,79
1033,147
1034,16
1034,430
1034,85
1035,39
1035,265
1035,77
1035,579
1036,1
1036,16
1036,79
1036,146
1036,91
1036,29
1036,47
1036,69
1038,16
1038,91
1038,580
1038,35
1039,16
1039,581
1039,11
1040,54
1040,202
1040,177
1040,404
1040,504
1040,582
1041,54
1041,547
1041,76
1041,127
1041,263
1044,69
1044,77
1044,11
1044,19
1044,172
1045,19
1045,164
1045,16
1045,95
1047,3
1047,583
1047,569
1047,584
1048,11
1048,54
1048,109
1049,348
1049,3
1050,102
1050,9
1050,429
1052,11
1052,128
1052,54
1052,202
1053,85
1053,177
1053,18
1054,19
1054,163
1054,77
1054,22
1055,40
1055,192
1055,86
1055,119
1056,19
1056,183
1056,129
1056,134
1056,395
1057,16
1057,9
1057,3
1058,16
1058,126
1058,585
1058,35
1060,35
1060,18
1060,108
1060,109
1061,303
1061,152
1062,198
1062,314
1062,319
1063,52
1063,235
1063,33
1064,198
1064,85
1064,16
1064,18
1065,303
1065,134
1065,163
1066,107
1066,363
1066,11
1067,14
1067,163
1067,109
1068,164
1068,32
1070,9
1070,135
1070,102
1071,16
1071,242
1071,19
1071,135
1071,69
1072,198
1072,319
1072,318
1073,16
1073,586
1073,135
1073,71
1073,29
1073,329
1074,1
1074,79
1074,192
1075,143
1075,2
1075,39
1076,39
1076,587
1077,54
1077,202
1077,19
1077,2
1077,297
1078,1
1078,196
1078,17
1078,9
1078,35
1079,1
1079,54
1080,16
1080,153
1080,182
1080,1
1080,588
1081,54
1081,202
1081,589
1081,387
1081,149
1082,2
1082,54
1083,2
1083,9
1083,340
1084,177
1084,54
1084,387
1085,2
1085,368
1085,19
1086,2
1086,9
1086,368
1086,590
1086,165
1086,591
1087,2
1087,45
1087,320
1088,9
1088,3
1088,19
1088,2
1089,39
1089,14
1089,264
1092,16
1092,394
1092,39
1092,572
1096,107
1096,163
1096,275
1096,165
1096,29
1097,85
1097,7
1102,16
1102,592
1102,349
1103,3
1103,163
1104,16
1104,56
1104,84
1104,558
1106,593
1106,105
1106,594
1107,593
1107,456
1107,286
1108,16
1108,7
1108,595
1108,310
1108,119
1108,126
1108,329
1108,29
1108,25
1108,46
1108,35
1109,132
1109,39
1110,183
1110,407
1110,45
1110,35
1111,1
1111,258
1111,19
1111,389
1111,596
1112,45
1112,597
1112,468
1112,598
1113,45
1113,44
1113,19
1113,80
1113,153
1113,67
1114,80
1114,45
1114,599
1114,600
1114,380
1114,42
1114,32
1115,80
1115,45
1115,67
1115,104
1115,51
1116,80
1116,45
1116,57
1116,368
1116,19
1116,25
1116,26
1117,80
1117,45
1117,67
1117,57
1118,1
1118,7
1118,465
1118,215
1118,601
1119,458
1119,33
1119,278
1120,153
1120,338
1120,339
1120,16
1121,198
1121,338
1121,457
1121,602
1122,1
1122,144
1123,20
1123,16
1123,338
1123,523
1124,3
1124,525
1124,113
1124,66
1124,118
1125,153
1125,200
1125,350
1126,1
1126,338
1126,457
1126,331
1127,67
1127,146
1127,96
1127,56
1128,44
1128,39
1128,45
1129,16
1129,7
1129,595
1129,603
1129,319
1130,604
1131,45
1131,159
1131,19
1131,605
1131,291
1132,19
1132,153
1132,45
1132,107
1133,16
1133,348
1133,606
1133,278
1135,45
1135,77
1135,211
1135,173
1136,16
1136,30
1136,5
1136,607
1137,16
1137,517
1137,319
1138,1
1138,195
1138,128
1139,19
1139,608
1139,609
1139,610
1140,19
1140,106
1140,555
1141,343
1141,94
1141,193
1142,19
1142,592
1142,5
1142,340
1143,389
1143,596
1143,611
1143,196
1143,83
1143,47
1143,612
1143,95
1144,61
1144,555
1144,45
1144,67
1144,68
1145,19
1145,613
1145,39
1146,613
1146,39
1146,249
1147,614
1147,348
1147,615
1149,34
1149,119
1149,19
1149,1
1150,35
1151,35
1151,264
1151,19
1153,34
1153,19
1153,107
1154,34
1154,264
1154,35
1155,19
1155,135
1156,109
1156,163
1157,35
1157,135
1157,109
1158,35
1159,76
1159,4
1159,35
1160,108
1160,109
1160,19
1160,97
1161,616
1161,251
1161,617
1162,354
1162,19
1162,21
1163,40
1163,3
1163,102
1164,354
1164,618
1178,20
1178,205
1178,104
1179,351
1179,110
1180,251
1180,19
1180,20
1181,351
1181,110
1181,19
1181,20
1182,110
1182,19
1182,20
1183,616
1183,251
1184,616
1184,19
1184,20
1185,251
1185,264
1186,104
1186,20
1187,616
1187,251
1187,19
1187,20
1188,104
1188,19
1188,20
1189,251
1189,69
1189,20
1190,19
1190,20
1190,104
1191,251
1191,264
1192,616
1192,59
1192,19
1192,20
1193,251
1193,19
1193,20
1194,251
1194,619
1194,616
1194,19
1194,20
1195,251
1195,69
1195,20
1196,616
1196,109
1196,20
1196,251
1197,19
1197,20
1197,104
1197,108
1197,109
1198,104
1198,59
1199,264
1200,54
1200,149
1200,18
1201,18
1201,89
1201,133
1202,35
1202,18
1202,108
1202,264
1203,16
1203,164
1203,159
1203,264
1205,163
1205,45
1205,104
1209,9
1209,102
1209,11
1210,620
1210,54
1210,202
1211,16
1211,126
1211,329
1212,16
1212,45
1212,67
1212,11
1213,16
1213,45
1213,35
1214,1
1214,79
1214,192
1214,85
1214,350
1215,198
1215,319
1216,16
1216,314
1216,130
1217,198
1217,116
1217,117
1218,16
1218,1
1219,16
1219,96
1219,5
1219,464
1220,16
1220,164
1220,207
1220,35
1223,16
1223,285
1223,83
1223,280
1224,613
1224,348
1225,16
1225,53
1225,314
1225,64
1226,119
1226,621
1226,327
1228,303
1228,3
1228,21
1228,264
1230,9
1230,133
1230,102
1231,16
1231,9
1231,3
1232,303
1232,161
1233,9
1233,159
1233,102
1234,54
1234,202
1234,35
1234,107
1234,622
1235,198
1235,85
1235,16
1235,205
1235,71
1236,198
1236,85
1236,623
1237,16
1237,319
1237,228
1238,9
1238,135
1238,102
1238,55
1238,56
1239,52
1239,235
1239,29
1239,86
1239,119
1241,211
1241,18
1241,89
1241,133
1242,81
1242,19
1242,16
1242,109
1257,177
1257,54
1258,54
1258,108
1258,109
1261,16
1261,581
1261,11
1261,134
1264,16
1264,11
1264,5
1264,134
1265,19
1265,20
1265,52
1265,350
1269,183
1269,180
1269,324
1270,69
1270,16
1270,1
1270,251
1271,19
1271,547
1271,130
1271,77
1271,131
1272,16
1272,30
1272,31
1272,18
1272,624
1273,19
1273,625
1273,130
1273,262
1273,559
1276,45
1276,52
1276,61
1277,45
1277,52
1277,270
1278,19
1278,179
1278,134
1278,139
1279,19
1279,183
1279,54
1285,19
1285,25
1285,54
1285,109
1286,69
1286,16
1286,1
1286,251
1286,19
1286,45
1287,7
1287,329
1287,30
1287,18
1287,85
1289,34
1289,109
1289,19
1289,45
1291,44
1291,45
1291,67
1291,51
1292,108
1292,109
1292,19
1292,45
1293,34
1293,14
1293,19
1293,109
1295,19
1295,547
1295,69
1295,39
1295,297
1298,16
1298,20
1298,5
1298,277
1300,19
1300,39
1300,77
1300,130
1301,19
1301,39
1301,45
1301,108
1301,109
1302,19
1302,297
1302,69
1302,130
1302,109
1303,180
1303,183
1310,45
1310,68
1310,59
1311,9
1311,59
1311,294
1312,45
1312,52
1312,109
1314,19
1314,547
1314,54
1315,19
1315,542
1315,69
1315,39
1315,130
1316,34
1316,264
1316,59
1318,59
1318,108
1318,109
1319,16
1319,182
1319,5
1319,317
1323,159
1323,109
1323,19
1323,45
1323,57
1324,177
1324,54
1324,144
1325,16
1325,19
1325,126
1325,30
1326,329
1327,95
1327,348
1327,349
1328,16
1328,1
1328,433
1328,566
1328,164
1329,419
1329,294
1329,2
1330,16
1330,215
1330,71
1330,245
1330,18
1331,16
1331,164
1331,35
1332,16
1332,147
1332,626
1332,627
1332,19
1332,182
1333,1
1333,16
1333,222
1333,223
1334,16
1334,1
1334,628
1334,629
1334,91
1334,630
1335,16
1335,7
1335,96
1335,257
1336,19
1336,1
1338,16
1338,1
1338,391
1338,24
1340,1
1340,164
1340,16
1341,1
1341,151
1341,330
1342,1
1342,164
1342,159
1342,264
1343,16
1343,1
1343,79
1343,371
1344,1
1344,16
1344,119
1345,16
1345,1
1345,7
1345,329
1345,335
1346,1
1346,164
1346,271
1346,340
1347,2
1347,16
1347,1
1348,1
1348,164
1348,135
1348,264
1349,1
1349,164
1349,16
1349,553
1350,16
1350,1
1350,415
1351,16
1351,164
1351,348
1352,1
1352,16
1352,86
1353,16
1353,164
1353,631
1353,632
1353,109
1354,1
1354,16
1354,355
1355,16
1355,1
1356,164
1356,566
1356,16
1356,1
1358,16
1358,1
1358,272
1358,273
1359,16
1359,1
1359,85
1360,16
1360,1
1360,266
1360,633
1361,16
1361,1
1361,20
1361,535
1362,16
1362,1
1362,5
1363,16
1363,1
1364,16
1364,1
1364,18
1364,564
1364,29
1365,16
1365,419
1365,96
1366,1
1366,9
1366,278
1366,119
1367,16
1367,164
1367,19
1367,31
1368,16
1368,79
1369,45
1369,92
1369,135
1369,264
1370,634
1370,635
1370,25
1370,45
1371,16
1371,1
1371,5
1374,16
1374,164
1374,414
1374,86
1375,198
1375,147
1376,19
1376,9
1376,16
1376,164
1377,16
1377,191
1377,126
1377,183
1377,39
1377,29
1378,16
1378,1
1378,395
1378,627
1379,16
1379,164
1379,21
1380,16
1380,1
1380,527
1381,16
1381,1
1381,7
1382,19
1382,16
1382,164
1382,42
1382,69
1383,16
1383,164
1383,19
1383,96
1384,16
1384,5
1384,281
1385,16
1385,1
1385,464
1386,16
1386,205
1386,348
1387,16
1387,164
1387,35
1388,1
1388,144
1388,107
1389,294
1389,11
1389,182
1390,1
1390,164
1390,264
1391,433
1391,636
1391,16
1391,1
1391,14
1391,32
1392,164
1392,222
1392,550
1392,223
1393,134
1393,1
1393,16
1394,80
1394,119
1394,1
1394,205
1394,16
1395,16
1395,14
1395,1
1395,52
1395,162
1396,16
1396,1
1396,19
1399,19
1401,16
1401,1
1401,196
1402,198
1402,7
1402,182
1403,1
1403,16
1403,147
1404,1
1404,463
1404,464
1404,637
1404,134
1404,35
1405,1
1405,79
1405,29
1406,163
1406,574
1406,19
1406,198
1406,7
1407,1
1407,16
1407,7
1407,329
1408,19
1408,1
1408,164
1408,16
1408,7
1409,1
1409,164
1409,340
1409,638
1410,16
1410,1
1410,20
1411,1
1411,164
1411,12
1412,16
1412,1
1412,147
1413,1
1413,164
1413,639
1413,35
1414,16
1414,1
1414,527
1415,16
1415,1
1415,205
1416,1
1416,164
1417,16
1417,1
1418,1
1418,16
1418,315
1418,14
1418,76
1418,29
1419,1
1419,16
1419,7
1420,16
1420,1
1420,640
1421,1
1421,183
1422,16
1422,1
1423,205
1423,641
1424,16
1424,1
1424,146
1425,198
1425,164
1425,464
1427,16
1427,164
1427,35
1428,16
1428,1
1428,116
1428,117
1429,16
1429,1
1429,164
1429,141
1430,164
1430,16
1430,1
1430,35
1431,1
1431,264
1432,1
1432,164
1432,264
1434,16
1434,5
1434,1
1435,1
1435,35
1436,1
1436,164
1436,16
1436,109
1437,16
1437,1
1437,10
1438,16
1438,7
1438,182
1438,329
1438,1
1439,19
1439,433
1439,340
1439,639
1440,1
1440,164
1440,52
1441,1
1441,16
1441,119
1442,16
1442,1
1442,326
1442,327
1442,349
1443,16
1443,1
1443,205
1443,55
1445,134
1445,54
1446,1
1446,164
1446,144
1446,264
1447,642
1447,489
1447,16
1447,320
1447,1
1447,643
1447,644
1447,645
1447,646
1447,647
1447,291
1448,1
1448,349
1448,648
1449,19
1449,16
1449,1
1449,182
1449,94
1450,34
1450,14
1452,9
1452,4
1452,44
1453,57
1453,59
1453,161
1453,45
1453,115
1454,134
1454,68
1454,294
1456,44
1456,57
1456,25
1456,26
1456,55
1456,56
1457,45
1457,135
1457,77
1457,228
1457,245
1457,19
1458,25
1458,26
1458,294
1458,144
1459,25
1459,26
1459,554
1459,649
1459,555
1459,129
1460,44
1460,57
1460,67
1460,68
1460,50
1460,649
1460,25
1460,650
1460,35
1461,44
1461,554
1461,649
1461,25
1461,555
1461,26
1462,57
1462,67
1462,68
1462,39
1462,35
1463,44
1463,55
1463,56
1463,57
1463,25
1463,26
1464,54
1464,202
1464,19
1464,2
1464,550
1465,9
1465,54
1466,57
1466,59
1466,161
1466,52
1466,129
1467,61
1467,29
1467,192
1467,57
1467,45
1467,67
1468,651
1468,71
1468,20
1468,29
1469,19
1469,22
1469,23
1469,57
1469,25
1469,26
1470,19
1470,78
1470,153
1470,44
1470,55
1470,56
1470,35
1471,9
1471,652
1472,19
1472,130
1472,45
1472,35
1472,57
1472,41
1473,57
1473,58
1473,59
1473,197
1473,50
1474,44
1474,57
1474,58
1474,67
1474,68
1474,45
1474,50
1475,44
1475,45
1475,57
1475,39
1475,35
1476,1
1476,653
1476,311
1476,57
1476,59
1476,161
1477,57
1477,59
1477,161
1477,554
1477,29
1478,52
1478,14
1478,41
1478,39
1479,320
1479,46
1479,416
1480,25
1480,26
1480,554
1480,55
1480,56
1480,9
1480,434
1480,555
1480,29
1481,19
1481,16
1481,1
1481,3
1482,654
1482,21
1482,40
1482,19
1483,19
1483,41
1483,200
1484,40
1484,45
1484,67
1484,68
1484,29
1485,44
1485,554
1485,9
1485,56
1485,46
1485,35
1485,29
1485,555
1485,655
1486,57
1486,58
1486,52
1486,280
1487,25
1487,26
1487,649
1487,555
1487,165
1488,119
1488,1
1488,107
1489,27
1489,16
1489,1
1489,248
1489,295
1489,21
1489,3
1490,104
1490,102
1490,184
1491,1
1491,153
1491,656
1491,135
1492,433
1492,1
1492,16
1492,19
1493,19
1493,18
1493,83
1494,52
1494,657
1495,598
1495,77
1495,52
1496,658
1496,40
1496,597
1497,54
1497,25
1497,45
1497,9
1497,132
1498,19
1498,547
1498,57
1498,235
1498,39
1498,35
1499,52
1499,77
1499,115
1500,52
1500,19
1500,25
1500,554
1501,1
1501,74
1501,432
1501,261
1502,130
1502,659
1502,129
1502,109
1502,42
1503,79
1503,572
1503,115
1503,56
1504,57
1504,45
1504,67
1504,39
1504,35
1505,79
1505,102
1505,660
1505,220
1506,19
1506,166
1506,102
1507,40
1507,16
1507,3
1507,45
1507,35
1508,40
1508,16
1508,85
1508,661
1509,79
1509,662
1509,224
1509,663
1509,29
1510,1
1510,172
1510,468
1510,597
1511,102
1511,145
1511,664
1512,79
1512,56
1512,658
1512,7
1513,54
1513,25
1513,61
1513,665
1514,54
1514,25
1514,154
1514,666
1515,16
1515,315
1515,5
1516,95
1516,280
1517,47
1517,536
1517,357
1517,301
1517,102
1518,272
1518,112
1518,273
1518,632
1518,118
1518,113
1519,182
1519,420
1519,5
1520,19
1520,79
1520,9
1520,35
1520,136
1520,3
1520,392
1520,667
1521,16
1521,91
1521,668
1521,669
1522,2
1522,54
1522,155
1523,670
1523,369
1523,71
1523,19
1523,284
1523,671
1523,210
1524,79
1524,672
1524,56
1524,673
1524,16
1524,30
1524,29
1525,1
1525,674
1525,18
1526,675
1526,676
1526,19
1527,16
1527,1
1527,19
1528,1
1528,35
1528,25
1528,26
1530,19
1530,677
1530,678
1530,21
1531,19
1531,547
1531,320
1531,153
1531,416
1531,29
1531,554
1532,78
1532,16
1532,1
1532,79
1533,264
1533,19
1533,56
1533,679
1534,9
1534,118
1534,113
1534,102
1534,94
1534,193
1534,194
1534,349
1535,21
1535,286
1535,22
1535,76
1536,1
1536,16
1537,272
1537,112
1537,680
1537,681
1537,682
1537,130
1538,19
1538,9
1538,5
1539,19
1539,22
1539,23
1539,25
1539,26
1540,1
1540,683
1540,16
1540,6
1540,35
1541,2
1541,84
1541,67
1542,9
1542,76
1543,14
1543,124
1543,684
1544,19
1544,16
1544,207
1545,47
1545,9
1545,54
1545,685
1546,29
1546,235
1546,153
1546,154
1546,201
1546,119
1547,357
1547,379
1547,491
1547,342
1547,16
1547,686
1548,264
1548,79
1548,77
1549,67
1549,54
1549,35
1551,19
1551,145
1551,687
1551,468
1553,19
1553,61
1553,29
1553,45
1553,153
1554,1
1554,677
1554,266
1554,67
1554,35
1555,52
1555,39
1555,45
1555,69
1555,3
1555,205
1556,1
1556,16
1556,20
1556,6
1556,269
1557,171
1557,27
1558,29
1558,66
1558,153
1558,320
1558,9
1559,19
1559,22
1559,23
1560,16
1560,9
1560,5
1561,19
1561,16
1561,1
1561,18
1562,69
1562,553
1562,366
1562,268
1562,29
1563,19
1563,132
1563,688
1563,9
1563,643
1563,644
1563,237
1563,661
1565,9
1565,310
1565,1
1566,19
1566,16
1566,79
1566,27
1566,85
1566,689
1567,119
1567,27
1567,278
1568,690
1568,9
1568,547
1568,29
1569,79
1569,75
1569,691
1569,52
1570,16
1570,403
1570,44
1571,69
1571,16
1571,1
1571,19
1571,692
1571,203
1572,1
1572,172
1572,296
1572,357
1572,301
1572,491
1572,342
1572,693
1573,19
1573,9
1573,54
1573,412
1574,3
1574,694
1574,292
1574,328
1575,18
1575,85
1576,380
1576,85
1576,161
1578,160
1578,85
1578,695
1578,89
1578,67
1579,3
1579,348
1579,527
1581,54
1582,177
1582,59
1582,54
1582,202
1583,16
1583,85
1583,18
1584,183
1584,129
1584,179
1584,180
1589,107
1589,37
1589,696
1589,85
1590,16
1590,697
1590,85
1590,314
1591,16
1591,89
1591,133
1591,135
1592,16
1592,85
1592,35
1595,16
1595,85
1595,445
1595,350
1597,1
1597,196
1597,85
1597,424
1599,16
1599,85
1599,496
1599,497
1600,1
1600,390
1600,85
1601,79
1601,85
1601,86
1601,119
1602,92
1602,85
1603,3
1603,85
1603,39
1604,54
1604,149
1604,35
1605,1
1605,163
1605,264
1614,16
1614,5
1614,45
1614,11
1614,29
1614,144
1617,171
1617,85
1617,330
1618,85
1618,3
1618,9
1619,40
1619,16
1619,11
1619,159
1620,1
1620,85
1620,71
1620,164
1622,52
1622,130
1622,3
1624,85
1624,59
1624,163
1625,1
1625,85
1625,285
1626,1
1626,164
1626,85
1626,3
1627,171
1627,85
1628,1
1628,85
1628,59
1629,16
1629,83
1629,456
1629,85
1629,145
1630,83
1630,85
1630,456
1633,16
1633,192
1633,378
1634,85
1635,45
1635,128
1635,206
1637,45
1637,85
1637,163
1638,16
1638,698
1638,85
1638,456
1638,19
1638,297
1638,35
1639,16
1639,1
1639,83
1639,456
1640,16
1640,7
1640,85
1641,1
1641,83
1641,85
1641,186
1641,94
1641,351
1642,280
1642,85
1642,160
1643,160
1643,85
1643,555
1643,59
1644,85
1644,456
1644,45
1645,16
1645,699
1645,392
1645,85
1646,456
1646,85
1647,1
1647,12
1647,76
1648,45
1648,67
1648,68
1648,365
1648,61
1648,71
1649,85
1649,3
1649,67
1649,95
1650,85
1650,18
1650,35
1651,1
1651,79
1651,85
1651,208
1652,16
1652,456
1652,160
1652,85
1653,16
1653,17
1653,496
1653,497
1654,456
1654,85
1654,83
1656,16
1656,699
1656,255
1656,256
1657,16
1657,85
1657,130
1657,625
1657,7
1658,268
1659,675
1659,369
1660,1
1660,366
1660,340
1661,19
1661,16
1661,369
1661,206
1662,19
1662,196
1662,366
1663,1
1663,203
1663,67
1663,76
1664,1
1664,16
1664,527
1666,3
1666,5
1666,21
1667,16
1667,281
1667,5
1667,3
1667,72
1667,46
1669,616
1669,251
1669,19
1669,351
1671,16
1671,164
1671,19
1672,16
1672,151
1672,330
1674,19
1674,16
1674,269
1677,16
1677,164
1677,268
1677,251
1677,252
1678,268
1678,1
1678,700
1678,370
1679,1
1679,16
1680,1
1680,164
1680,19
1680,16
1681,31
1681,8
1682,31
1682,407
1683,1
1683,164
1683,75
1683,464
1684,1
1684,41
1684,35
1685,701
1685,11
1685,396
1685,104
1686,95
1686,94
1686,211
1686,443
1688,16
1688,702
1688,703
1688,19
1690,19
1690,676
1690,45
1690,16
1691,67
1691,357
1691,301
1693,1
1693,164
1693,14
1693,109
1695,704
1695,264
1695,272
1695,273
1696,19
1696,235
1696,104
1696,52
1696,35
1697,44
1697,183
1697,25
1697,132
1697,154
1698,1
1698,705
1698,44
1699,244
1699,271
1699,67
1699,706
1701,47
1701,45
1701,56
1701,68
1701,1
1701,707
1701,71
1702,102
1702,9
1702,76
1702,45
1702,67
1703,16
1703,708
1703,326
1703,329
1703,71
1703,564
1704,423
1704,52
1705,433
1705,61
1705,57
1705,67
1708,39
1708,163
1708,11
1708,44
1709,244
1709,67
1709,271
1709,709
1710,19
1710,16
1710,1
1710,371
1710,268
1710,710
1712,54
1712,25
1713,69
1713,16
1713,164
1715,19
1715,16
1715,164
1715,207
1715,700
1715,639
1715,711
1716,1
1716,205
1716,14
1716,10
1716,163
1721,16
1721,1
1721,118
1721,113
1728,19
1728,164
1728,16
1728,712
1731,19
1731,164
1731,251
1731,252
1733,19
1733,675
1733,142
1739,18
1739,702
1742,57
1742,294
1742,249
1747,11
1747,159
1747,19
1747,134
1750,19
1750,1
1750,16
1750,24
1752,16
1752,285
1752,84
1752,85
1752,713
1755,4
1755,2
1755,11
1756,44
1756,39
1756,35
1756,46
1756,55
1756,56
1756,19
1756,25
1756,714
1757,9
1757,715
1757,56
1758,52
1758,77
1758,61
1758,555
1758,132
1759,57
1759,291
1759,3
1759,68
1759,14
1760,57
1760,67
1760,129
1761,92
1761,649
1761,25
1761,72
1761,26
1762,45
1762,67
1762,132
1763,45
1763,50
1763,52
1763,14
1763,48
1763,49
1764,44
1764,554
1764,129
1764,35
1764,25
1764,555
1765,67
1765,192
1766,303
1766,132
1767,69
1767,45
1767,41
1767,108
1767,92
1768,54
1768,202
1768,87
1768,16
1768,1
1769,40
1769,691
1769,35
1770,69
1770,16
1770,20
1770,2
1770,35
1771,9
1771,182
1772,54
1772,69
1772,39
1773,39
1773,9
1773,19
1774,171
1774,7
1774,319
1774,21
1774,138
1775,1
1775,96
1775,447
1775,67
1775,19
1776,119
1776,25
1776,26
1776,55
1776,56
1776,434
1776,9
1776,29
1777,19
1777,16
1777,45
1777,9
1777,67
1778,380
1778,716
1778,2
1778,184
1778,32
1779,87
1779,164
1779,464
1779,40
1779,717
1779,696
1779,718
1779,719
1780,54
1780,25
1780,47
1780,41
1780,69
1780,9
1781,3
1781,569
1781,14
1782,195
1782,447
1782,476
1782,262
1784,119
1784,88
1784,47
1786,1
1786,19
1786,9
1786,55
1786,56
1787,144
1787,192
1787,54
1787,69
1788,20
1788,426
1788,45
1789,69
1789,41
1789,19
1789,39
1789,54
1790,94
1790,95
1790,87
1790,244
1791,2
1791,139
1791,21
1791,165
1791,35
1791,109
1792,47
1792,25
1792,39
1792,35
1792,55
1792,56
1792,9
1792,41
1793,40
1793,45
1793,3
1793,9
1794,16
1794,182
1794,9
1794,35
1795,87
1795,205
1795,720
1795,464
1795,32
1796,1
1796,296
1796,3
1796,102
1797,1
1797,258
1797,14
1797,721
1799,95
1799,14
1799,253
1801,16
1801,319
1801,272
1801,273
1801,326
1801,348
1801,349
1801,193
1801,194
1802,1
1802,473
1802,433
1803,54
1803,25
1803,658
1803,9
1804,244
1804,102
1804,722
1805,19
1805,16
1805,30
1805,723
1805,337
1806,69
1806,16
1806,1
1806,192
1807,724
1807,40
1807,45
1810,1
1810,16
1810,3
1815,45
1815,50
1815,14
1817,145
1817,325
1817,2
1817,1
